acronym,color_hex_triplet,graph_order,id,name,parent_structure_id,st_level,structure_id_path
AAA,80C0E2,514,23,"Anterior amygdalar area",278,,/997/8/567/623/477/278/23/
BA,80C0E2,515,292,"Bed nucleus of the accessory olfactory tract",278,,/997/8/567/623/477/278/292/
CEA,80C0E2,516,536,"Central amygdalar nucleus",278,,/997/8/567/623/477/278/536/
CEAc,80C0E2,517,544,"Central amygdalar nucleus, capsular part",536,,/997/8/567/623/477/278/536/544/
CEAl,80C0E2,518,551,"Central amygdalar nucleus, lateral part",536,,/997/8/567/623/477/278/536/551/
CEAm,80C0E2,519,559,"Central amygdalar nucleus, medial part",536,,/997/8/567/623/477/278/536/559/
IA,80C0E2,520,1105,"Intercalated amygdalar nucleus",278,,/997/8/567/623/477/278/1105/
MEA,80C0E2,521,403,"Medial amygdalar nucleus",278,,/997/8/567/623/477/278/403/
MEAad,80C0E2,522,411,"Medial amygdalar nucleus, anterodorsal part",403,,/997/8/567/623/477/278/403/411/
MEAav,80C0E2,523,418,"Medial amygdalar nucleus, anteroventral part",403,,/997/8/567/623/477/278/403/418/
MEApd,80C0E2,524,426,"Medial amygdalar nucleus, posterodorsal part",403,,/997/8/567/623/477/278/403/426/
MEApd-a,80C0E2,525,472,"Medial amygdalar nucleus, posterodorsal part, sublayer a",426,,/997/8/567/623/477/278/403/426/472/
MEApd-b,80C0E2,526,480,"Medial amygdalar nucleus, posterodorsal part, sublayer b",426,,/997/8/567/623/477/278/403/426/480/
MEApd-c,80C0E2,527,487,"Medial amygdalar nucleus, posterodorsal part, sublayer c",426,,/997/8/567/623/477/278/403/426/487/
MEApv,80C0E2,528,435,"Medial amygdalar nucleus, posteroventral part",403,,/997/8/567/623/477/278/403/435/
PAL,8599CC,529,803,Pallidum,623,,/997/8/567/623/803/
PALd,8599CC,530,818,"Pallidum, dorsal region",803,,/997/8/567/623/803/818/
GPe,8599CC,531,1022,"Globus pallidus, external segment",818,,/997/8/567/623/803/818/1022/
GPi,8599CC,532,1031,"Globus pallidus, internal segment",818,,/997/8/567/623/803/818/1031/
PALv,A2B1D8,533,835,"Pallidum, ventral region",803,,/997/8/567/623/803/835/
SI,A2B1D8,534,342,"Substantia innominata",835,,/997/8/567/623/803/835/342/
MA,A2B1D8,535,298,"Magnocellular nucleus",835,,/997/8/567/623/803/835/298/
PALm,96A7D3,536,826,"Pallidum, medial region",803,,/997/8/567/623/803/826/
MSC,96A7D3,537,904,"Medial septal complex",826,,/997/8/567/623/803/826/904/
MS,96A7D3,538,564,"Medial septal nucleus",904,,/997/8/567/623/803/826/904/564/
NDB,96A7D3,539,596,"Diagonal band nucleus",904,,/997/8/567/623/803/826/904/596/
TRS,96A7D3,540,581,"Triangular nucleus of septum",826,,/997/8/567/623/803/826/581/
PALc,B3C0DF,541,809,"Pallidum, caudal region",803,,/997/8/567/623/803/809/
BST,B3C0DF,542,351,"Bed nuclei of the stria terminalis",809,,/997/8/567/623/803/809/351/
BSTa,B3C0DF,543,359,"Bed nuclei of the stria terminalis, anterior division",351,,/997/8/567/623/803/809/351/359/
BSTal,B3C0DF,544,537,"Bed nuclei of the stria terminalis, anterior division, anterolateral area",359,,/997/8/567/623/803/809/351/359/537/
BSTam,B3C0DF,545,498,"Bed nuclei of the stria terminalis, anterior division, anteromedial area",359,,/997/8/567/623/803/809/351/359/498/
BSTdm,B3C0DF,546,505,"Bed nuclei of the stria terminalis, anterior division, dorsomedial nucleus",359,,/997/8/567/623/803/809/351/359/505/
BSTfu,B3C0DF,547,513,"Bed nuclei of the stria terminalis, anterior division, fusiform nucleus",359,,/997/8/567/623/803/809/351/359/513/
BSTju,B3C0DF,548,546,"Bed nuclei of the stria terminalis, anterior division, juxtacapsular nucleus",359,,/997/8/567/623/803/809/351/359/546/
BSTmg,B3C0DF,549,521,"Bed nuclei of the stria terminalis, anterior division, magnocellular nucleus",359,,/997/8/567/623/803/809/351/359/521/
BSTov,B3C0DF,550,554,"Bed nuclei of the stria terminalis, anterior division, oval nucleus",359,,/997/8/567/623/803/809/351/359/554/
BSTrh,B3C0DF,551,562,"Bed nuclei of the stria terminalis, anterior division, rhomboid nucleus",359,,/997/8/567/623/803/809/351/359/562/
BSTv,B3C0DF,552,529,"Bed nuclei of the stria terminalis, anterior division, ventral nucleus",359,,/997/8/567/623/803/809/351/359/529/
BSTp,B3C0DF,553,367,"Bed nuclei of the stria terminalis, posterior division",351,,/997/8/567/623/803/809/351/367/
BSTd,B3C0DF,554,569,"Bed nuclei of the stria terminalis, posterior division, dorsal nucleus",367,,/997/8/567/623/803/809/351/367/569/
BSTpr,B3C0DF,555,578,"Bed nuclei of the stria terminalis, posterior division, principal nucleus",367,,/997/8/567/623/803/809/351/367/578/
BSTif,B3C0DF,556,585,"Bed nuclei of the stria terminalis, posterior division, interfascicular nucleus",367,,/997/8/567/623/803/809/351/367/585/
BSTtr,B3C0DF,557,594,"Bed nuclei of the stria terminalis, posterior division, transverse nucleus",367,,/997/8/567/623/803/809/351/367/594/
BSTse,B3C0DF,558,602,"Bed nuclei of the stria terminalis, posterior division, strial extension",367,,/997/8/567/623/803/809/351/367/602/
BAC,B3C0DF,559,287,"Bed nucleus of the anterior commissure",809,,/997/8/567/623/803/809/287/
BS,FF7080,560,343,"Brain stem",8,,/997/8/343/
IB,FF7080,561,1129,Interbrain,343,,/997/8/343/1129/
TH,FF7080,562,549,Thalamus,1129,,/997/8/343/1129/549/
DORsm,FF8084,563,864,"Thalamus, sensory-motor cortex related",549,,/997/8/343/1129/549/864/
VENT,FF8084,564,637,"Ventral group of the dorsal thalamus",864,,/997/8/343/1129/549/864/637/
VAL,FF8084,565,629,"Ventral anterior-lateral complex of the thalamus",637,,/997/8/343/1129/549/864/637/629/
VM,FF8084,566,685,"Ventral medial nucleus of the thalamus",637,,/997/8/343/1129/549/864/637/685/
VP,FF8084,567,709,"Ventral posterior complex of the thalamus",637,,/997/8/343/1129/549/864/637/709/
VPL,FF8084,568,718,"Ventral posterolateral nucleus of the thalamus",709,,/997/8/343/1129/549/864/637/709/718/
VPLpc,FF8084,569,725,"Ventral posterolateral nucleus of the thalamus, parvicellular part",709,,/997/8/343/1129/549/864/637/709/725/
VPM,FF8084,570,733,"Ventral posteromedial nucleus of the thalamus",709,,/997/8/343/1129/549/864/637/709/733/
VPMpc,FF8084,571,741,"Ventral posteromedial nucleus of the thalamus, parvicellular part",709,,/997/8/343/1129/549/864/637/709/741/
SPF,FF8084,572,406,"Subparafascicular nucleus",864,,/997/8/343/1129/549/864/406/
SPFm,FF8084,573,414,"Subparafascicular nucleus, magnocellular part",406,,/997/8/343/1129/549/864/406/414/
SPFp,FF8084,574,422,"Subparafascicular nucleus, parvicellular part",406,,/997/8/343/1129/549/864/406/422/
SPA,FF8084,575,609,"Subparafascicular area",864,,/997/8/343/1129/549/864/609/
PP,FF8084,576,1044,"Peripeduncular nucleus",864,,/997/8/343/1129/549/864/1044/
GENd,FF8084,577,1008,"Geniculate group, dorsal thalamus",864,,/997/8/343/1129/549/864/1008/
MG,FF8084,578,475,"Medial geniculate complex",1008,,/997/8/343/1129/549/864/1008/475/
MGd,FF8084,579,1072,"Medial geniculate complex, dorsal part",475,,/997/8/343/1129/549/864/1008/475/1072/
MGv,FF8084,580,1079,"Medial geniculate complex, ventral part",475,,/997/8/343/1129/549/864/1008/475/1079/
MGm,FF8084,581,1088,"Medial geniculate complex, medial part",475,,/997/8/343/1129/549/864/1008/475/1088/
LGd,FF8084,582,170,"Dorsal part of the lateral geniculate complex",1008,,/997/8/343/1129/549/864/1008/170/
DORpm,FF909F,583,856,"Thalamus, polymodal association cortex related",549,,/997/8/343/1129/549/856/
LAT,FF909F,584,138,"Lateral group of the dorsal thalamus",856,,/997/8/343/1129/549/856/138/
LP,FF909F,585,218,"Lateral posterior nucleus of the thalamus",138,,/997/8/343/1129/549/856/138/218/
PO,FF909F,586,1020,"Posterior complex of the thalamus",138,,/997/8/343/1129/549/856/138/1020/
POL,FF909F,587,1029,"Posterior limiting nucleus of the thalamus",138,,/997/8/343/1129/549/856/138/1029/
SGN,FF909F,588,325,"Suprageniculate nucleus",138,,/997/8/343/1129/549/856/138/325/
ATN,FF909F,589,239,"Anterior group of the dorsal thalamus",856,,/997/8/343/1129/549/856/239/
AV,FF909F,590,255,"Anteroventral nucleus of thalamus",239,,/997/8/343/1129/549/856/239/255/
AM,FF909F,591,127,"Anteromedial nucleus",239,,/997/8/343/1129/549/856/239/127/
AMd,FF909F,592,1096,"Anteromedial nucleus, dorsal part",127,,/997/8/343/1129/549/856/239/127/1096/
AMv,FF909F,593,1104,"Anteromedial nucleus, ventral part",127,,/997/8/343/1129/549/856/239/127/1104/
AD,FF909F,594,64,"Anterodorsal nucleus",239,,/997/8/343/1129/549/856/239/64/
IAM,FF909F,595,1120,"Interanteromedial nucleus of the thalamus",239,,/997/8/343/1129/549/856/239/1120/
IAD,FF909F,596,1113,"Interanterodorsal nucleus of the thalamus",239,,/997/8/343/1129/549/856/239/1113/
LD,FF909F,597,155,"Lateral dorsal nucleus of thalamus",239,,/997/8/343/1129/549/856/239/155/
MED,FF909F,598,444,"Medial group of the dorsal thalamus",856,,/997/8/343/1129/549/856/444/
IMD,FF909F,599,59,"Intermediodorsal nucleus of the thalamus",444,,/997/8/343/1129/549/856/444/59/
MD,FF909F,600,362,"Mediodorsal nucleus of thalamus",444,,/997/8/343/1129/549/856/444/362/
MDc,FF909F,601,617,"Mediodorsal nucleus of the thalamus, central part",362,,/997/8/343/1129/549/856/444/362/617/
MDl,FF909F,602,626,"Mediodorsal nucleus of the thalamus, lateral part",362,,/997/8/343/1129/549/856/444/362/626/
MDm,FF909F,603,636,"Mediodorsal nucleus of the thalamus, medial part",362,,/997/8/343/1129/549/856/444/362/636/
SMT,FF909F,604,366,"Submedial nucleus of the thalamus",444,,/997/8/343/1129/549/856/444/366/
PR,FF909F,605,1077,"Perireunensis nucleus",444,,/997/8/343/1129/549/856/444/1077/
MTN,FF909F,606,571,"Midline group of the dorsal thalamus",856,,/997/8/343/1129/549/856/571/
PVT,FF909F,607,149,"Paraventricular nucleus of the thalamus",571,,/997/8/343/1129/549/856/571/149/
PT,FF909F,608,15,"Parataenial nucleus",571,,/997/8/343/1129/549/856/571/15/
RE,FF909F,609,181,"Nucleus of reunions",571,,/997/8/343/1129/549/856/571/181/
ILM,FF909F,610,51,"Intralaminar nuclei of the dorsal thalamus",856,,/997/8/343/1129/549/856/51/
RH,FF909F,611,189,"Rhomboid nucleus",51,,/997/8/343/1129/549/856/51/189/
CM,FF909F,612,599,"Central medial nucleus of the thalamus",51,,/997/8/343/1129/549/856/51/599/
PCN,FF909F,613,907,"Paracentral nucleus",51,,/997/8/343/1129/549/856/51/907/
CL,FF909F,614,575,"Central lateral nucleus of the thalamus",51,,/997/8/343/1129/549/856/51/575/
PF,FF909F,615,930,"Parafascicular nucleus",51,,/997/8/343/1129/549/856/51/930/
RT,FF909F,616,262,"Reticular nucleus of the thalamus",856,,/997/8/343/1129/549/856/262/
GENv,FF909F,617,1014,"Geniculate group, ventral thalamus",856,,/997/8/343/1129/549/856/1014/
IGL,FF909F,618,27,"Intergeniculate leaflet of the lateral geniculate complex",1014,,/997/8/343/1129/549/856/1014/27/
LGv,FF909F,619,178,"Ventral part of the lateral geniculate complex",1014,,/997/8/343/1129/549/856/1014/178/
LGvl,FF909F,620,300,"Ventral part of the lateral geniculate complex, lateral zone",178,,/997/8/343/1129/549/856/1014/178/300/
LGvm,FF909F,621,316,"Ventral part of the lateral geniculate complex, medial zone",178,,/997/8/343/1129/549/856/1014/178/316/
SubG,FF909F,622,321,"Subgeniculate nucleus",1014,,/997/8/343/1129/549/856/1014/321/
EPI,FF909F,623,958,Epithalamus,856,,/997/8/343/1129/549/856/958/
MH,FF909F,624,483,"Medial habenula",958,,/997/8/343/1129/549/856/958/483/
LH,FF909F,625,186,"Lateral habenula",958,,/997/8/343/1129/549/856/958/186/
PIN,FF909F,626,953,"Pineal body",958,,/997/8/343/1129/549/856/958/953/
HY,E64438,627,1097,Hypothalamus,1129,,/997/8/343/1129/1097/
PVZ,FF5D50,628,157,"Periventricular zone",1097,,/997/8/343/1129/1097/157/
SO,FF5D50,629,390,"Supraoptic nucleus",157,,/997/8/343/1129/1097/157/390/
ASO,FF5D50,630,332,"Accessory supraoptic group",157,,/997/8/343/1129/1097/157/332/
NC,FF5D50,631,432,"Nucleus circularis",332,,/997/8/343/1129/1097/157/332/432/
PVH,FF5D50,632,38,"Paraventricular hypothalamic nucleus",157,,/997/8/343/1129/1097/157/38/
PVHm,FF5D50,633,71,"Paraventricular hypothalamic nucleus, magnocellular division",38,,/997/8/343/1129/1097/157/38/71/
PVHam,FF5D50,634,47,"Paraventricular hypothalamic nucleus, magnocellular division, anterior magnocellular part",71,,/997/8/343/1129/1097/157/38/71/47/
PVHmm,FF5D50,635,79,"Paraventricular hypothalamic nucleus, magnocellular division, medial magnocellular part",71,,/997/8/343/1129/1097/157/38/71/79/
PVHpm,FF5D50,636,103,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part",71,,/997/8/343/1129/1097/157/38/71/103/
PVHpml,FF5D50,637,652,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part, lateral zone",103,,/997/8/343/1129/1097/157/38/71/103/652/
PVHpmm,FF5D50,638,660,"Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part, medial zone",103,,/997/8/343/1129/1097/157/38/71/103/660/
PVHp,FF5D50,639,94,"Paraventricular hypothalamic nucleus, parvicellular division",38,,/997/8/343/1129/1097/157/38/94/
PVHap,FF5D50,640,55,"Paraventricular hypothalamic nucleus, parvicellular division, anterior parvicellular part",94,,/997/8/343/1129/1097/157/38/94/55/
PVHmpd,FF5D50,641,87,"Paraventricular hypothalamic nucleus, parvicellular division, medial parvicellular part, dorsal zone",94,,/997/8/343/1129/1097/157/38/94/87/
PVHpv,FF5D50,642,110,"Paraventricular hypothalamic nucleus, parvicellular division, periventricular part",94,,/997/8/343/1129/1097/157/38/94/110/
PVa,FF5D50,643,30,"Periventricular hypothalamic nucleus, anterior part",157,,/997/8/343/1129/1097/157/30/
PVi,FF5D50,644,118,"Periventricular hypothalamic nucleus, intermediate part",157,,/997/8/343/1129/1097/157/118/
ARH,FF5D50,645,223,"Arcuate hypothalamic nucleus",157,,/997/8/343/1129/1097/157/223/
PVR,FF5547,646,141,"Periventricular region",1097,,/997/8/343/1129/1097/141/
ADP,FF5547,647,72,"Anterodorsal preoptic nucleus",141,,/997/8/343/1129/1097/141/72/
AHA,FF5547,648,80,"Anterior hypothalamic area",141,,/997/8/343/1129/1097/141/80/
AVP,FF5547,649,263,"Anteroventral preoptic nucleus",141,,/997/8/343/1129/1097/141/263/
AVPV,FF5547,650,272,"Anteroventral periventricular nucleus",141,,/997/8/343/1129/1097/141/272/
DMH,FF5547,651,830,"Dorsomedial nucleus of the hypothalamus",141,,/997/8/343/1129/1097/141/830/
DMHa,FF5547,652,668,"Dorsomedial nucleus of the hypothalamus, anterior part",830,,/997/8/343/1129/1097/141/830/668/
DMHp,FF5547,653,676,"Dorsomedial nucleus of the hypothalamus, posterior part",830,,/997/8/343/1129/1097/141/830/676/
DMHv,FF5547,654,684,"Dorsomedial nucleus of the hypothalamus, ventral part",830,,/997/8/343/1129/1097/141/830/684/
MEPO,FF5547,655,452,"Median preoptic nucleus",141,,/997/8/343/1129/1097/141/452/
MPO,FF5547,656,523,"Medial preoptic area",141,,/997/8/343/1129/1097/141/523/
OV,FF5547,657,763,"Vascular organ of the lamina terminalis",141,,/997/8/343/1129/1097/141/763/
PD,FF5547,658,914,"Posterodorsal preoptic nucleus",141,,/997/8/343/1129/1097/141/914/
PS,FF5547,659,1109,"Parastrial nucleus",141,,/997/8/343/1129/1097/141/1109/
PSCH,FF5547,660,1124,"Suprachiasmatic preoptic nucleus",141,,/997/8/343/1129/1097/141/1124/
PVp,FF5547,661,126,"Periventricular hypothalamic nucleus, posterior part",141,,/997/8/343/1129/1097/141/126/
PVpo,FF5547,662,133,"Periventricular hypothalamic nucleus, preoptic part",141,,/997/8/343/1129/1097/141/133/
SBPV,FF5547,663,347,"Subparaventricular zone",141,,/997/8/343/1129/1097/141/347/
SCH,FF5547,664,286,"Suprachiasmatic nucleus",141,,/997/8/343/1129/1097/141/286/
SFO,FF5547,665,338,"Subfornical organ",141,,/997/8/343/1129/1097/141/338/
VLPO,FF5547,666,689,"Ventrolateral preoptic nucleus",141,,/997/8/343/1129/1097/141/689/
"MEZ ",FF4C3E,667,467,"Hypothalamic medial zone",1097,,/997/8/343/1129/1097/467/
AHN,FF4C3E,668,88,"Anterior hypothalamic nucleus",467,,/997/8/343/1129/1097/467/88/
AHNa,FF4C3E,669,700,"Anterior hypothalamic nucleus, anterior part",88,,/997/8/343/1129/1097/467/88/700/
AHNc,FF4C3E,670,708,"Anterior hypothalamic nucleus, central part",88,,/997/8/343/1129/1097/467/88/708/
AHNd,FF4C3E,671,716,"Anterior hypothalamic nucleus, dorsal part",88,,/997/8/343/1129/1097/467/88/716/
AHNp,FF4C3E,672,724,"Anterior hypothalamic nucleus, posterior part",88,,/997/8/343/1129/1097/467/88/724/
MBO,FF4C3E,673,331,"Mammillary body",467,,/997/8/343/1129/1097/467/331/
LM,FF4C3E,674,210,"Lateral mammillary nucleus",331,,/997/8/343/1129/1097/467/331/210/
MM,FF4C3E,675,491,"Medial mammillary nucleus",331,,/997/8/343/1129/1097/467/331/491/
Mmme,FF4C3E,676,732,"Medial mammillary nucleus, median part",491,,/997/8/343/1129/1097/467/331/491/732/
"SUM ",FF4C3E,677,525,"Supramammillary nucleus",331,,/997/8/343/1129/1097/467/331/525/
SUMl,FF4C3E,678,1110,"Supramammillary nucleus, lateral part",525,,/997/8/343/1129/1097/467/331/525/1110/
SUMm,FF4C3E,679,1118,"Supramammillary nucleus, medial part",525,,/997/8/343/1129/1097/467/331/525/1118/
TM,FF4C3E,680,557,"Tuberomammillary nucleus",331,,/997/8/343/1129/1097/467/331/557/
TMd,FF4C3E,681,1126,"Tuberomammillary nucleus, dorsal part",557,,/997/8/343/1129/1097/467/331/557/1126/
TMv,FF4C3E,682,1,"Tuberomammillary nucleus, ventral part",557,,/997/8/343/1129/1097/467/331/557/1/
MPN,FF4C3E,683,515,"Medial preoptic nucleus",467,,/997/8/343/1129/1097/467/515/
MPNc,FF4C3E,684,740,"Medial preoptic nucleus, central part",515,,/997/8/343/1129/1097/467/515/740/
MPNl,FF4C3E,685,748,"Medial preoptic nucleus, lateral part",515,,/997/8/343/1129/1097/467/515/748/
MPNm,FF4C3E,686,756,"Medial preoptic nucleus, medial part",515,,/997/8/343/1129/1097/467/515/756/
PMd,FF4C3E,687,980,"Dorsal premammillary nucleus",467,,/997/8/343/1129/1097/467/980/
PMv,FF4C3E,688,1004,"Ventral premammillary nucleus",467,,/997/8/343/1129/1097/467/1004/
PVHd,FF4C3E,689,63,"Paraventricular hypothalamic nucleus, descending division",467,,/997/8/343/1129/1097/467/63/
PVHdp,FF4C3E,690,439,"Paraventricular hypothalamic nucleus, descending division, dorsal parvicellular part",63,,/997/8/343/1129/1097/467/63/439/
PVHf,FF4C3E,691,447,"Paraventricular hypothalamic nucleus, descending division, forniceal part",63,,/997/8/343/1129/1097/467/63/447/
PVHlp,FF4C3E,692,455,"Paraventricular hypothalamic nucleus, descending division, lateral parvicellular part",63,,/997/8/343/1129/1097/467/63/455/
PVHmpv,FF4C3E,693,464,"Paraventricular hypothalamic nucleus, descending division, medial parvicellular part, ventral zone",63,,/997/8/343/1129/1097/467/63/464/
VMH,FF4C3E,694,693,"Ventromedial hypothalamic nucleus",467,,/997/8/343/1129/1097/467/693/
VMHa,FF4C3E,695,761,"Ventromedial hypothalamic nucleus, anterior part",693,,/997/8/343/1129/1097/467/693/761/
VMHc,FF4C3E,696,769,"Ventromedial hypothalamic nucleus, central part",693,,/997/8/343/1129/1097/467/693/769/
VMHdm,FF4C3E,697,777,"Ventromedial hypothalamic nucleus, dorsomedial part",693,,/997/8/343/1129/1097/467/693/777/
VMHvl,FF4C3E,698,785,"Ventromedial hypothalamic nucleus, ventrolateral part",693,,/997/8/343/1129/1097/467/693/785/
PH,FF4C3E,699,946,"Posterior hypothalamic nucleus",467,,/997/8/343/1129/1097/467/946/
LZ,F2483B,700,290,"Hypothalamic lateral zone",1097,,/997/8/343/1129/1097/290/
LHA,F2483B,701,194,"Lateral hypothalamic area",290,,/997/8/343/1129/1097/290/194/
LPO,F2483B,702,226,"Lateral preoptic area",290,,/997/8/343/1129/1097/290/226/
PST,F2483B,703,356,"Preparasubthalamic nucleus",290,,/997/8/343/1129/1097/290/356/
PSTN,F2483B,704,364,"Parasubthalamic nucleus",290,,/997/8/343/1129/1097/290/364/
RCH,F2483B,705,173,"Retrochiasmatic area",290,,/997/8/343/1129/1097/290/173/
STN,F2483B,706,470,"Subthalamic nucleus",290,,/997/8/343/1129/1097/290/470/
TU,F2483B,707,614,"Tuberal nucleus",290,,/997/8/343/1129/1097/290/614/
ZI,F2483B,708,797,"Zona incerta",290,,/997/8/343/1129/1097/290/797/
A13,F2483B,709,796,"Dopaminergic A13 group",797,,/997/8/343/1129/1097/290/797/796/
FF,F2483B,710,804,"Fields of Forel",797,,/997/8/343/1129/1097/290/797/804/
ME,F2483B,711,10671,"Median eminence",1097,,/997/8/343/1129/1097/10671/
MB,FF64FF,712,313,Midbrain,343,,/997/8/343/313/
MBsen,FF7AFF,713,339,"Midbrain, sensory related",313,,/997/8/343/313/339/
SCs,FF7AFF,714,302,"Superior colliculus, sensory related",339,,/997/8/343/313/339/302/
SCop,FF7AFF,715,851,"Superior colliculus, optic layer",302,,/997/8/343/313/339/302/851/
SCsg,FF7AFF,716,842,"Superior colliculus, superficial gray layer",302,,/997/8/343/313/339/302/842/
SCzo,FF7AFF,717,834,"Superior colliculus, zonal layer",302,,/997/8/343/313/339/302/834/
IC,FF7AFF,718,4,"Inferior colliculus",339,,/997/8/343/313/339/4/
ICc,FF7AFF,719,811,"Inferior colliculus, central nucleus",4,,/997/8/343/313/339/4/811/
ICd,FF7AFF,720,820,"Inferior colliculus, dorsal nucleus",4,,/997/8/343/313/339/4/820/
ICe,FF7AFF,721,828,"Inferior colliculus, external nucleus",4,,/997/8/343/313/339/4/828/
NB,FF7AFF,722,580,"Nucleus of the brachium of the inferior colliculus",339,,/997/8/343/313/339/580/
SAG,FF7AFF,723,271,"Nucleus sagulum",339,,/997/8/343/313/339/271/
PBG,FF7AFF,724,874,"Parabigeminal nucleus",339,,/997/8/343/313/339/874/
MEV,FF7AFF,725,460,"Midbrain trigeminal nucleus",339,,/997/8/343/313/339/460/
MBmot,FF90FF,726,323,"Midbrain, motor related",313,,/997/8/343/313/323/
SNr,FF90FF,727,381,"Substantia nigra, reticular part",323,,/997/8/343/313/323/381/
VTA,FF90FF,728,749,"Ventral tegmental area",323,,/997/8/343/313/323/749/
RR,FF90FF,729,246,"Midbrain reticular nucleus, retrorubral area",323,,/997/8/343/313/323/246/
MRN,FF90FF,730,128,"Midbrain reticular nucleus",323,,/997/8/343/313/323/128/
MRNm,FF90FF,731,539,"Midbrain reticular nucleus, magnocellular part",128,,/997/8/343/313/323/128/539/
MRNmg,FF90FF,732,548,"Midbrain reticular nucleus, magnocellular part, general",128,,/997/8/343/313/323/128/548/
MRNp,FF90FF,733,555,"Midbrain reticular nucleus, parvicellular part",128,,/997/8/343/313/323/128/555/
SCm,FF90FF,734,294,"Superior colliculus, motor related",323,,/997/8/343/313/323/294/
SCdg,FF90FF,735,26,"Superior colliculus, motor related, deep gray layer",294,,/997/8/343/313/323/294/26/
SCdw,FF90FF,736,42,"Superior colliculus, motor related, deep white layer",294,,/997/8/343/313/323/294/42/
SCiw,FF90FF,737,17,"Superior colliculus, motor related, intermediate white layer",294,,/997/8/343/313/323/294/17/
SCig,FF90FF,738,10,"Superior colliculus, motor related, intermediate gray layer",294,,/997/8/343/313/323/294/10/
SCig-a,FF90FF,739,494,"Superior colliculus, motor related, intermediate gray layer, sublayer a",10,,/997/8/343/313/323/294/10/494/
SCig-b,FF90FF,740,503,"Superior colliculus, motor related, intermediate gray layer, sublayer b",10,,/997/8/343/313/323/294/10/503/
SCig-c,FF90FF,741,511,"Superior colliculus, motor related, intermediate gray layer, sublayer c",10,,/997/8/343/313/323/294/10/511/
PAG,FF90FF,742,795,"Periaqueductal gray",323,,/997/8/343/313/323/795/
PRC,FF90FF,743,50,"Precommissural nucleus",795,,/997/8/343/313/323/795/50/
INC,FF90FF,744,67,"Interstitial nucleus of Cajal",795,,/997/8/343/313/323/795/67/
ND,FF90FF,745,587,"Nucleus of Darkschewitsch",795,,/997/8/343/313/323/795/587/
PRT,FF90FF,746,1100,"Pretectal region",323,,/997/8/343/313/323/1100/
APN,FF90FF,747,215,"Anterior pretectal nucleus",1100,,/997/8/343/313/323/1100/215/
MPT,FF90FF,748,531,"Medial pretectal area",1100,,/997/8/343/313/323/1100/531/
NOT,FF90FF,749,628,"Nucleus of the optic tract",1100,,/997/8/343/313/323/1100/628/
NPC,FF90FF,750,634,"Nucleus of the posterior commissure",1100,,/997/8/343/313/323/1100/634/
OP,FF90FF,751,706,"Olivary pretectal nucleus",1100,,/997/8/343/313/323/1100/706/
PPT,FF90FF,752,1061,"Posterior pretectal nucleus",1100,,/997/8/343/313/323/1100/1061/
CUN,FF90FF,753,616,"Cuneiform nucleus",323,,/997/8/343/313/323/616/
RN,FF90FF,754,214,"Red nucleus",323,,/997/8/343/313/323/214/
III,FF90FF,755,35,"Oculomotor nucleus",323,,/997/8/343/313/323/35/
EW,FF90FF,756,975,"Edinger-Westphal nucleus",323,,/997/8/343/313/323/975/
IV,FF90FF,757,115,"Trochlear nucleus",323,,/997/8/343/313/323/115/
VTN,FF90FF,758,757,"Ventral tegmental nucleus",323,,/997/8/343/313/323/757/
AT,FF90FF,759,231,"Anterior tegmental nucleus",323,,/997/8/343/313/323/231/
LT,FF90FF,760,66,"Lateral terminal nucleus of the accessory optic tract",323,,/997/8/343/313/323/66/
DT,FF90FF,761,75,"Dorsal terminal nucleus of the accessory optic tract",323,,/997/8/343/313/323/75/
MT,FF90FF,762,58,"Medial terminal nucleus of the accessory optic tract",323,,/997/8/343/313/323/58/
SNl,FF90FF,763,615,"Substantia nigra, lateral part",323,,/997/8/343/313/323/615/
MBsta,FF90FF,764,348,"Midbrain, behavioral state related",313,,/997/8/343/313/348/
SNc,FFA6FF,765,374,"Substantia nigra, compact part",348,,/997/8/343/313/348/374/
PPN,FFA6FF,766,1052,"Pedunculopontine nucleus",348,,/997/8/343/313/348/1052/
RAmb,FFA6FF,767,165,"Midbrain raphe nuclei",348,,/997/8/343/313/348/165/
IF,FFA6FF,768,12,"Interfascicular nucleus raphe",165,,/997/8/343/313/348/165/12/
IPN,FFA6FF,769,100,"Interpeduncular nucleus",165,,/997/8/343/313/348/165/100/
RL,FFA6FF,770,197,"Rostral linear nucleus raphe",165,,/997/8/343/313/348/165/197/
CLI,FFA6FF,771,591,"Central linear nucleus raphe",165,,/997/8/343/313/348/165/591/
DR,FFA6FF,772,872,"Dorsal nucleus raphe",165,,/997/8/343/313/348/165/872/
HB,FF9B88,773,1065,Hindbrain,343,,/997/8/343/1065/
P,FF9B88,774,771,Pons,1065,,/997/8/343/1065/771/
P-sen,FFAE6F,775,1132,"Pons, sensory related",771,,/997/8/343/1065/771/1132/
NLL,FFAE6F,776,612,"Nucleus of the lateral lemniscus",1132,,/997/8/343/1065/771/1132/612/
NLLd,FFAE6F,777,82,"Nucleus of the lateral lemniscus, dorsal part",612,,/997/8/343/1065/771/1132/612/82/
