acronym,color_hex_triplet,graph_order,id,name,parent_structure_id,st_level,structure_id_path
PaSMld,DCD0C6,1461,11368,"lamina dissecans of medial parasubiculum",11365,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10316/11365/11368/
PaSM5-6,C4AD9A,1462,13019,"layers V/VI of medial parasubiculum",11365,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10316/11365/13019/
PrS,C1A68F,1463,10315,"presubicular cortex (presubiculum)",10314,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/
PrSr,C1A68F,1464,11341,"rostral presubiculum",10315,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11341/
PrSr1,DCD0C6,1465,11343,"layer I of rostral presubiculum",11341,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11341/11343/
PrSrs,C4AD9A,1466,11342,"superficial layers of rostral presubiculum",11341,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11341/11342/
PrSr2,A28069,1467,11344,"layer II of rostral presubiculum",11342,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11341/11342/11344/
PrSr3,A28069,1468,11345,"layer III of rostral presubiculum",11342,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11341/11342/11345/
PrSrld,CBB7A8,1469,11346,"lamina dissecans of rostral presubiculum",11341,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11341/11346/
PrSrd,B5967F,1470,11347,"deep layers of rostral presubiculum",11341,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11341/11347/
PrSr5,C1A68F,1471,11348,"layer V of rostral presubiculum",11347,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11341/11347/11348/
PrSr6,B5967F,1472,11349,"layer VI of rostral presubiculum",11347,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11341/11347/11349/
PrSc,C1A68F,1473,11350,"caudal presubiculum (postsubiculum)",10315,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11350/
PrSc1,DCD0C6,1474,11352,"layer I of caudal presubiculum",11350,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11350/11352/
PrScs,C4AD9A,1475,11351,"superficial layers of caudal presubiculum",11350,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11350/11351/
PrSc2,9F7B60,1476,11353,"layer II of caudal presubiculum",11351,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11350/11351/11353/
PrSc3,9F7B60,1477,11354,"layer III of caudal presubiculum",11351,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11350/11351/11354/
PrScld,CBB7A8,1478,11355,"lamina dissecans of caudal presubiculum",11350,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11350/11355/
PrScd,B5967F,1479,11356,"deep layers of caudal presubiculum",11350,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11350/11356/
PrSc5,C1A68F,1480,11357,"layer V of caudal presubiculum",11356,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11350/11356/11357/
PrSc6,B5967F,1481,11358,"layer VI of caudal presubiculum",11356,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10315/11350/11356/11358/
RSC,C4AD9A,1482,10324,"retrosplenial cortex",10314,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/
A29,CBB7A8,1483,10325,"area 29 of retrosplenial cortex",10324,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10325/
A29-1,DCD0C6,1484,11476,"layer I of area 29",10325,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10325/11476/
A29-2,AE8E77,1485,11477,"layer II of area 29",10325,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10325/11477/
A29-3,B5967F,1486,11478,"layer III of area 29",10325,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10325/11478/
A29-5-6,AE8E77,1487,13024,"layers V/VI of area 29",10325,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10325/13024/
A30,CBB7A8,1488,10326,"area 30 of retrosplenial cortex",10324,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10326/
A30-1,DCD0C6,1489,11481,"layer I of area 30",10326,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10326/11481/
A30-2,AE8E77,1490,11482,"layer II of area 30",10326,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10326/11482/
A30-3,B5967F,1491,11483,"layer III of area 30",10326,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10326/11483/
A30-5,AE8E77,1492,11484,"layer V of area 30",10326,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10326/11484/
A30-6,B5967F,1493,11485,"layer VI of area 30",10326,,/10153/10154/10155/10156/10157/10158/10159/10313/10314/10324/10326/11485/
PPCx,CBB7A8,1494,10327,peripaleocortex,10313,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/
Iag,C4AD9A,1495,10328,"agranular insular cortex (area Iag)",10327,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10328/
Iag1,DCD0C6,1496,11486,"layer I of area Iag",10328,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10328/11486/
Iag2,C1A68F,1497,11487,"layer II of area Iag",10328,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10328/11487/
Iag3,C4AD9A,1498,11488,"layer III of area Iag",10328,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10328/11488/
Iag5,C1A68F,1499,11489,"layer V of area Iag",10328,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10328/11489/
Iag6,C4AD9A,1500,11490,"layer VI of area Iag",10328,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10328/11490/
FI,C1A68F,1501,10329,"frontal agranular insular cortex (area FI)",10327,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10329/
FI1,DCD0C6,1502,11491,"layer I of area FI",10329,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10329/11491/
FI2,B5967F,1503,11492,"layer II of area FI",10329,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10329/11492/
FI3,C1A68F,1504,11493,"layer III of area FI",10329,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10329/11493/
FI5,B5967F,1505,11494,"layer V of area FI",10329,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10329/11494/
FI6,C1A68F,1506,11495,"layer VI of area FI",10329,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10329/11495/
TI,B5967F,1507,10330,"temporal agranular insular cortex (area TI)",10327,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10330/
TI1,DCD0C6,1508,11496,"layer I of area TI",10330,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10330/11496/
TI2,AE8E77,1509,11497,"layer II of area TI",10330,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10330/11497/
TI3,B5967F,1510,11498,"layer III of area TI",10330,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10330/11498/
TI5,AE8E77,1511,11499,"layer V of area TI",10330,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10330/11499/
TI6,B5967F,1512,11500,"layer VI of area TI",10330,,/10153/10154/10155/10156/10157/10158/10159/10313/10327/10330/11500/
ACx,D1CEE2,1513,10292,allocortex,10159,,/10153/10154/10155/10156/10157/10158/10159/10292/
ArCx,D1CEE2,1514,10293,archicortex,10292,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/
HIP,BFB5D5,1515,10294,"hippocampus (hippocampal formation)",10293,200,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/
DG,8A7AB1,1516,10295,"dentate area (dentate gyrus)",10294,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/
DGR,8A7AB1,1517,11265,"rostral dentate gyrus",10295,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11265/
DGRmo,E6E6EC,1518,11266,"molecular layer of rostral dentate gyrus",11265,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11265/11266/
DGRgr,543E74,1519,11267,"granular layer of rostral dentate gyrus",11265,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11265/11267/
DGRsg,725398,1520,11268,"subgranular zone of rostral dentate gyrus",11265,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11265/11268/
DGRpf,AA9DC6,1521,11269,"polyform layer of rostral dentate gyrus",11265,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11265/11269/
DGC,8A7AB1,1522,11270,"caudal dentate gyrus",10295,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11270/
DGCmo,E6E6EC,1523,11271,"molecular layer of caudal dentate gyrus",11270,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11270/11271/
DGCgr,543E74,1524,11272,"granular layer of caudal dentate gyrus",11270,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11270/11272/
DGCsg,725398,1525,11273,"subgranular zone of caudal dentate gyrus",11270,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11270/11273/
DGCpf,AA9DC6,1526,11274,"polyform layer of caudal dentate gyrus",11270,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10295/11270/11274/
Hipp,AA9DC6,1527,10296,"hippocampal proper",10294,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/
CA1,AA9DC6,1528,10297,"CA1 region of Hipp",10296,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/
CA1R,AA9DC6,1529,11275,"rostral CA1",10297,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11275/
CA1Rslm,D1CEE2,1530,11276,"stratum lacunosum-moleculare of rostral CA1",11275,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11275/11276/
CA1Rsr,E6E6EC,1531,11277,"stratum radiatum of rostral CA1",11275,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11275/11277/
CA1Rsp,694F8C,1532,11278,"stratum pyramidale of rostral CA1",11275,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11275/11278/
CA1Rso,8A7AB1,1533,11279,"stratum oriens of rostral CA1",11275,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11275/11279/
CA1C,AA9DC6,1534,11280,"caudal CA1",10297,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11280/
CA1Cslm,D1CEE2,1535,11281,"stratum lacunosum-moleculare of caudal CA1",11280,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11280/11281/
CA1Csr,E6E6EC,1536,11282,"stratum radiatum of caudal CA1",11280,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11280/11282/
CA1Csp,694F8C,1537,11283,"stratum pyramidale of caudal CA1",11280,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11280/11283/
CA1Cso,8A7AB1,1538,11284,"stratum oriens of caudal CA1",11280,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10297/11280/11284/
CA2,9988BB,1539,10298,"CA2 region of Hipp",10296,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/
CA2R,9988BB,1540,11285,"rostral CA2",10298,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11285/
CA2Rslm,D1CEE2,1541,11286,"stratum lacunosum-moleculare of rostral CA2",11285,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11285/11286/
CA2Rsr,E6E6EC,1542,11287,"stratum radiatum of rostral CA2",11285,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11285/11287/
CA2Rsp,5D457F,1543,11288,"stratum pyramidale of rostral CA2",11285,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11285/11288/
CA2Rso,8A7AB1,1544,11289,"stratum oriens of rostral CA2",11285,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11285/11289/
CA2C,9988BB,1545,11290,"caudal CA2",10298,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11290/
CA2Cslm,D1CEE2,1546,11291,"stratum lacunosum-moleculare of caudal CA2",11290,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11290/11291/
CA2Csr,E6E6EC,1547,11292,"stratum radiatum of caudal CA2",11290,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11290/11292/
CA2Csp,614884,1548,11293,"stratum pyramidale of caudal CA2",11290,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11290/11293/
CA2Cso,8A7AB1,1549,11294,"stratum oriens of caudal CA2",11290,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10298/11290/11294/
CA3,9988BB,1550,10299,"CA3 region of Hipp",10296,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10299/
CA3R,9988BB,1551,11295,"rostral CA3",10299,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10299/11295/
CA3Rslm,D1CEE2,1552,11296,"stratum lacunosum-moleculare of rostral CA3",11295,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10299/11295/11296/
CA3Rsr,E6E6EC,1553,11297,"stratum radiatum of rostral CA3",11295,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10299/11295/11297/
CA3Rsl,7557A1,1554,11298,"stratum lucidum  of rostral CA3",11295,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10299/11295/11298/
CA3Rsp,614884,1555,11299,"stratum pyramidale of rostral CA3",11295,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10299/11295/11299/
CA3Rso,8A7AB1,1556,11300,"stratum oriens of rostral CA3",11295,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10299/11295/11300/
CA3C,8A7AB1,1557,11301,"caudal CA3",10299,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10299/11301/
CA3Cslm,D1CEE2,1558,11302,"stratum lacunosum-moleculare of caudal CA3",11301,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10299/11301/11302/
CA3Csr,E6E6EC,1559,11303,"stratum radiatum of caudal CA3",11301,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10299/11301/11303/
CA3Csl,7557A1,1560,11304,"stratum lucidum  of caudal CA3",11301,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10299/11301/11304/
CA3Csp,5D457F,1561,11305,"stratum pyramidale of caudal CA3",11301,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10299/11301/11305/
CA3Cso,8A7AB1,1562,11306,"stratum oriens of caudal CA3",11301,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10299/11301/11306/
CA4,AA9DC6,1563,10300,"CA4 region of Hipp",10296,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10300/
CA4Rpy,725398,1564,11307,"pyramidal cells of rostral CA4",10300,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10300/11307/
CA4Cpy,725398,1565,11308,"pyramidal cells of caudal CA4",10300,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10296/10300/11308/
Sub,9988BB,1566,10301,"subicular cortex",10294,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/
S,9988BB,1567,10302,subiculum,10301,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/10302/
S-R,9988BB,1568,11309,"rostral subiculum",10302,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/10302/11309/
SRmo,E6E6EC,1569,11310,"molecular layer of rostral subiculum",11309,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/10302/11309/11310/
SRpy,614884,1570,11311,"pyramidal layer of rostral subiculum",11309,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/10302/11309/11311/
SRpf,9988BB,1571,11312,"polyform layer of rostral subiculum",11309,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/10302/11309/11312/
S-C,9988BB,1572,11313,"caudal subiculum",10302,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/10302/11313/
SCmo,E6E6EC,1573,11314,"molecular layer of caudal subiculum",11313,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/10302/11313/11314/
SCpy,614884,1574,11315,"pyramidal layer of caudal subiculum",11313,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/10302/11313/11315/
SCpf,9988BB,1575,11316,"polyform layer of caudal subiculum",11313,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/10302/11313/11316/
ProS,AA9DC6,1576,10303,prosubiculum,10301,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/10303/
ProR,AA9DC6,1577,11317,"rostral prosubiculum",10303,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/10303/11317/
ProRmo,E6E6EC,1578,11318,"molecular layer of rostral prosubiculum",11317,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/10303/11317/11318/
ProRsp,694F8C,1579,11319,"stratum pyramidale of rostral prosubiculum",11317,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/10303/11317/11319/
ProRso,7557A1,1580,11320,"stratum oriens of rostral prosubiculum",11317,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/10303/11317/11320/
ProC,AA9DC6,1581,11321,"caudal prosubiculum",10303,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/10303/11321/
ProCmo,E6E6EC,1582,11322,"molecular layer of caudal prosubiculum",11321,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/10303/11321/11322/
ProCsp,694F8C,1583,11323,"stratum pyramidale of caudal prosubiculum",11321,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/10303/11321/11323/
ProCso,7557A1,1584,11324,"stratum oriens of caudal prosubiculum",11321,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/10303/11321/11324/
SuS,7557A1,1585,11325,"supracallosal subiculum",10301,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/11325/
SuSm,E6E6EC,1586,13326,"marginal layer of SuS",11325,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/11325/13326/
SuSp,725398,1587,13327,"principal layer of SuS",11325,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/11325/13327/
SuSd,5D457F,1588,15529,"deep (subplate) layer of SuS",11325,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10294/10301/11325/15529/
IG,806BAA,1589,10304,"indusium griseum",10293,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10304/
IGm,E6E6EC,1590,13328,"marginal layer of IG",10304,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10304/13328/
IGp,725398,1591,13329,"principal layer of IG",10304,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10304/13329/
IGd,5D457F,1592,15530,"deep (subplate) layer of IG",10304,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10304/15530/
TT,7557A1,1593,10305,"taenia tectum",10293,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10305/
TTm,E6E6EC,1594,15531,"marginal layer of TT",10305,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10305/15531/
TTp,725398,1595,15532,"principal layer of TT",10305,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10305/15532/
TTd,5D457F,1596,15533,"deep (subplate) layer of TT",10305,,/10153/10154/10155/10156/10157/10158/10159/10292/10293/10305/15533/
PalCx,BFB5D5,1597,10306,"paleocortex (semicortex)",10292,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/
OB,D1CEE2,1598,10307,"olfactory bulb",10306,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10307/
OBonl,E6E6EC,1599,11326,"olfactory nerve layer of olfactory bulb",10307,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10307/11326/
OBglo,9988BB,1600,11327,"glomerular layer of olfactory bulb",10307,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10307/11327/
OBopl,E6E6EC,1601,11328,"outer plexiform layer of olfactory bulb",10307,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10307/11328/
OBmcl,694F8C,1602,11329,"mitral cell layer of olfactory bulb",10307,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10307/11329/
OBipl,9988BB,1603,11330,"inner plexiform layer of olfactory bulb",10307,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10307/11330/
OBgcl,694F8C,1604,11331,"granular cell layer of olfactory bulb",10307,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10307/11331/
AON,AA9DC6,1605,10308,"anterior olfactory nucleus",10306,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10308/
NLOT,9988BB,1606,10309,"nucleus of lateral olfactory tract",10306,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10309/
OT,9988BB,1607,10310,"olfactory tubercle",10306,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10310/
OT1,E6E6EC,1608,11332,"layer I olfactory tubercle",10310,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10310/11332/
OT2,7557A1,1609,11333,"layer II olfactory tubercle",10310,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10310/11333/
OT3,8A7AB1,1610,11334,"layer III olfactory tubercle",10310,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10310/11334/
LOA,8A7AB1,1611,146034694,"lateral olfactory area",10306,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/146034694/
LOA1,E6E6EC,1612,146034698,"layer I of lateral olfactory area",146034694,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/146034694/146034698/
LOA2,725398,1613,146034702,"layer II of lateral olfactory area",146034694,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/146034694/146034702/
LOA3,806BAA,1614,146034706,"layer III of lateral olfactory area",146034694,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/146034694/146034706/
Pir,AA9DC6,1615,10311,"piriform cortex",10306,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10311/
Pir1,E6E6EC,1616,11335,"layer I of piriform cortex",10311,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10311/11335/
Pir2,806BAA,1617,11336,"layer II of piriform cortex",10311,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10311/11336/
Pir3,9988BB,1618,11337,"layer III of piriform cortex",10311,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10311/11337/
PEA,8A7AB1,1619,10312,"piriform-entorhinal-amygdaloid area",10306,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10312/
PEA1,E6E6EC,1620,11338,"layer I of piriform-entorhinal-amygdaloid area",10312,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10312/11338/
PEA2,725398,1621,11339,"layer II of piriform-entorhinal-amygdaloid area",10312,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10312/11339/
PEA3,806BAA,1622,11340,"layer III of piriform-entorhinal-amygdaloid area",10312,,/10153/10154/10155/10156/10157/10158/10159/10292/10306/10312/11340/
CN,D7E9C3,1623,10331,"cerebral nuclei",10158,,/10153/10154/10155/10156/10157/10158/10331/
AMY,C9E2B1,1624,10361,"amygdaloid complex",10331,200,/10153/10154/10155/10156/10157/10158/10331/10361/
AAA,C0DD9D,1625,10362,"anterior amygdaloid area",10361,,/10153/10154/10155/10156/10157/10158/10331/10361/10362/
AAAd,9CCC66,1626,146034710,"dorsal part of AAA",10362,,/10153/10154/10155/10156/10157/10158/10331/10361/10362/146034710/
AAAv,92C851,1627,146034714,"ventral part of AAA",10362,,/10153/10154/10155/10156/10157/10158/10331/10361/10362/146034714/
CEN,AFD58A,1628,10363,"central nuclear group",10361,,/10153/10154/10155/10156/10157/10158/10331/10361/10363/
CEm,AFD58A,1629,10364,"medial subdivision of central nucleus",10363,,/10153/10154/10155/10156/10157/10158/10331/10361/10363/10364/
CEmd,AFD58A,1630,11501,"dorsal part of CEm",10364,,/10153/10154/10155/10156/10157/10158/10331/10361/10363/10364/11501/
CEmv,AFD58A,1631,11502,"ventral part of CEm",10364,,/10153/10154/10155/10156/10157/10158/10331/10361/10363/10364/11502/
CEl,AFD58A,1632,10365,"lateral subdivision of central nucleus",10363,,/10153/10154/10155/10156/10157/10158/10331/10361/10363/10365/
CElap,AFD58A,1633,11503,"apical part of CEl",10365,,/10153/10154/10155/10156/10157/10158/10331/10361/10363/10365/11503/
CElca,AFD58A,1634,11504,"capsular part of CEl",10365,,/10153/10154/10155/10156/10157/10158/10331/10361/10363/10365/11504/
CElpc,AFD58A,1635,11505,"paracapsular part of CEl",10365,,/10153/10154/10155/10156/10157/10158/10331/10361/10363/10365/11505/
CElcn,AFD58A,1636,11506,"central part of CEl",10365,,/10153/10154/10155/10156/10157/10158/10331/10361/10363/10365/11506/
CMN,A6D17A,1637,10372,"corticomedial nuclear group",10361,,/10153/10154/10155/10156/10157/10158/10331/10361/10372/
Co,9CCC66,1638,10373,"cortical amygdaloid nuclei",10372,,/10153/10154/10155/10156/10157/10158/10331/10361/10372/10373/
CoA,89BA46,1639,10374,"anterior cortical nucleus",10373,,/10153/10154/10155/10156/10157/10158/10331/10361/10372/10373/10374/
CoAd,92C851,1640,11528,"dorsal subdivision of CoA",10374,,/10153/10154/10155/10156/10157/10158/10331/10361/10372/10373/10374/11528/
CoAv,89BA46,1641,11529,"ventral subdivision of CoA",10374,,/10153/10154/10155/10156/10157/10158/10331/10361/10372/10373/10374/11529/
CoA-m,D7E9C3,1642,13025,"marginal layer of anterior cortical nucleus",10374,,/10153/10154/10155/10156/10157/10158/10331/10361/10372/10373/10374/13025/
CoP,92C851,1643,10375,"posterior cortical nucleus",10373,,/10153/10154/10155/10156/10157/10158/10331/10361/10372/10373/10375/
CoPd,9CCC66,1644,146034718,"dorsal subdivision of CoP",10375,,/10153/10154/10155/10156/10157/10158/10331/10361/10372/10373/10375/146034718/
CoPv,92C851,1645,146034722,"venrtral subdivision of CoP",10375,,/10153/10154/10155/10156/10157/10158/10331/10361/10372/10373/10375/146034722/
CoP-m,D7E9C3,1646,13026,"marginal layer of posterior cortical nucleus",10375,,/10153/10154/10155/10156/10157/10158/10331/10361/10372/10373/10375/13026/
Me,9CCC66,1647,10376,"medial nucleus",10372,,/10153/10154/10155/10156/10157/10158/10331/10361/10372/10376/
MeR,9CCC66,1648,11530,"rostral subdivision of medial nucleus",10376,,/10153/10154/10155/10156/10157/10158/10331/10361/10372/10376/11530/
MeC,9CCC66,1649,11531,"caudal subdivision of medial nucleus",10376,,/10153/10154/10155/10156/10157/10158/10331/10361/10372/10376/11531/
MeCd,9CCC66,1650,11532,"dorsal part of caudal medial nucleus",11531,,/10153/10154/10155/10156/10157/10158/10331/10361/10372/10376/11531/11532/
MeCv,92C851,1651,11533,"ventral part of caudal medial nucleus",11531,,/10153/10154/10155/10156/10157/10158/10331/10361/10372/10376/11531/11533/
Me-m,D7E9C3,1652,13027,"marginal layer of medial amygdaloid nucleus",10376,,/10153/10154/10155/10156/10157/10158/10331/10361/10372/10376/13027/
